,id,headline,about,url,modified_date,published_date,primary_tag,secondary_tag
471,p50vbz,"Higuain scores first Chelsea goals, Spurs go second","Chelsea's new signing helped them get back to winning ways, Spurs grabbed a potentially crucial late winner and Cardiff City honoured Emiliano Sala in Premier League action.",https://theage.com.au//sport/soccer/higuain-scores-first-chelsea-goals-spurs-go-second-20190203-p50vbz.html,2019-02-02T22:37:20Z,2019-02-02T20:56:57Z,EPL,"['Tottenham Hotspur', 'Chelsea FC', 'Liverpool FC', 'Manchester City']"
472,p50uzj,"Transfer deadline: Newcastle's record, Martial's new deal, Crouch back","Miguel Almiron becomes a record signing for Newcastle United, Peter Crouch back in the Premier League at the age of 38, and much more on transfer deadline day.",https://theage.com.au//sport/soccer/transfer-deadline-newcastle-s-record-martial-s-new-deal-crouch-back-20190201-p50uzj.html,2019-01-31T21:25:05Z,2019-01-31T21:25:05Z,EPL,[]
473,p50uq0,Leaders Liverpool stumble as Chelsea suffer stunning collapse,"The Reds had an opportunity to break open a seven-point lead over Manchester City, but could only manage a draw at home to Leicester City.",https://theage.com.au//sport/soccer/leaders-liverpool-stumble-as-chelsea-suffer-stunning-collapse-20190131-p50uq0.html,2019-01-31T02:43:05Z,2019-01-30T22:32:05Z,EPL,"['Liverpool FC', 'Chelsea FC', 'Tottenham Hotspur']"
474,p50uof,Seat cushions believed to be from Emiliano Sala's plane turn up on French beach,"Sala, 28, and pilot David Ibbotson have been missing since their plane disappeared over the English Channel on January 21.",https://theage.com.au//sport/soccer/seat-cushions-believed-to-be-from-emiliano-sala-s-plane-turn-up-on-french-beach-20190131-p50uof.html,2019-01-30T17:50:34Z,2019-01-30T17:50:34Z,EPL,['Air accident']
475,p50uh1,United rescue late EPL draw as Newcastle dent City's hopes,Ole Gunnar Solskjaer's winning start at Manchester United ended with a draw at home to Burnley while City's title hopes were dealt a huge blow.,https://theage.com.au//sport/soccer/united-rescue-late-epl-draw-as-newcastle-dent-city-s-hopes-20190130-p50uh1.html,2019-01-30T03:23:04Z,2019-01-29T22:20:30Z,EPL,['Manchester United']
476,p50uga,Arsenal pay tribute to missing Cardiff recruit Sala,Arsenal have paid tribute to Emiliano Sala ahead of what would have been the Cardiff City recruit's Premier League debut in London.,https://theage.com.au//sport/soccer/arsenal-pay-tribute-to-missing-cardiff-recruit-sala-20190130-p50uga.html,2019-01-29T22:06:24Z,2019-01-29T20:19:33Z,EPL,['Arsenal FC']
477,p50u7o,Guardiola warns City may need to be flawless to catch Liverpool,Manchester City will play ahead of Liverpool for the next three Premier League fixtures and will aim to put some pressure on the League leaders.,https://theage.com.au//sport/soccer/guardiola-warns-city-may-need-to-be-flawless-to-catch-liverpool-20190129-p50u7o.html,2019-01-29T00:55:57Z,2019-01-29T00:55:57Z,EPL,"['Liverpool FC', 'Manchester City']"
478,p50u7i,Socceroos Mooy and Ryan set for Premier League returns this week,Aaron Mooy has recovered from the knee injury that kept him out of Australia's disappointing Asian Cup campaign and could feature for the Terriers this week.,https://theage.com.au//sport/soccer/socceroos-mooy-and-ryan-set-for-premier-league-returns-this-week-20190129-p50u7i.html,2019-01-29T02:10:24Z,2019-01-28T20:38:29Z,EPL,"['Socceroos', 'Asian Cup']"
479,p50tjd,Rescuers call off search for missing Premier League player,"As Emiliano Sala's sister pleads with authorities to continue searching for his missing plane, officials say they have done all they can do.",https://theage.com.au//sport/soccer/rescuers-call-off-search-for-missing-premier-league-player-20190125-p50tjd.html,2019-01-24T21:46:25Z,2019-01-24T21:46:25Z,EPL,[]
480,p50t9e,'I'm so afraid': soccer star sent voice message as plane 'fell to pieces',"Hopes of finding soccer star Emiliano Sala alive were fading on Wednesday, as a recording emerged of a chilling voice message he sent from his stricken plane.",https://theage.com.au//sport/soccer/i-m-so-afraid-soccer-star-sent-voice-message-as-plane-fell-to-pieces-20190124-p50t9e.html,2019-01-23T17:06:02Z,2019-01-23T15:31:28Z,EPL,"['Tragedy', 'Air accident', 'UK']"
481,p50t0r,A-League referee Jarred Gillett is moving to England,A-League referee Jarred Gillett is set to work in England next season refereeing Championship and some Premier League matches.,https://theage.com.au//sport/soccer/a-league-referee-jarred-gillett-is-moving-to-to-england-20190123-p50t0r.html,2019-01-22T21:56:34Z,2019-01-22T21:23:52Z,A-League,['EPL']
482,p50t0c,"Alli deals Spurs fresh blow, Arsenal's Bellerin out for season",Tottenham have suffered a fresh injury blow with a hamstring injury expected to sideline midfielder Dele Alli until March.,https://theage.com.au//sport/soccer/alli-deals-spurs-fresh-blow-arsenal-s-bellerin-out-for-season-20190123-p50t0c.html,2019-01-22T20:35:21Z,2019-01-22T20:35:21Z,EPL,"['Tottenham Hotspur', 'Arsenal FC']"
483,p50szg,"Premier League striker was on board missing plane, authorities confirm",French police say new Cardiff City signing Emiliano Sala was on board a light aircraft that lost radar contact over the English channel on Monday night.,https://theage.com.au//sport/soccer/plane-missing-fears-for-cardiff-signing-20190122-p50szg.html,2019-01-23T01:49:42Z,2019-01-22T17:08:59Z,EPL,"['France', 'UK']"
484,p50sug,Milner sent off by his own former PE teacher,Liverpool midfielder James Milner's sending off against Crystal Palace may well have rekindled schoolboy memories - it was his own former PE teacher who gave him his marching orders.,https://theage.com.au//sport/soccer/milner-sent-off-by-his-own-former-pe-teacher-20190122-p50sug.html,2019-01-22T00:41:31Z,2019-01-22T00:41:31Z,EPL,[]
485,p50skg,"Manchester City in cruise control at Huddersfield, Spurs pip Fulham",Manchester City barely got out of second gear to beat bottom club Huddersfield Town to close the gap on leaders Liverpool.,https://theage.com.au//sport/soccer/manchester-city-in-cruise-control-to-ease-past-huddersfield-20190121-p50skg.html,2019-01-20T21:54:21Z,2019-01-20T16:00:06Z,EPL,['Manchester City']
486,p50sha,"VIDEO: Liverpool, Arsenal and Manchester United seal crucial wins",Catch highlights of three of the biggest matches in the English Premier League from overnight.,https://theage.com.au//sport/soccer/video-liverpool-arsenal-and-manchester-united-seal-crucial-wins-20190120-p50sha.html,2019-01-19T23:39:40Z,2019-01-19T23:35:29Z,EPL,"['Liverpool FC', 'Arsenal FC', 'Manchester United']"
487,p50sgg,Liverpool win 4-3 thriller as Manchester United triumph again,"Jurgen Klopp's table-topping outfit survived an epic battle with bogey side Crystal Palace, while Arsenal and Manchester United also secured victories.",https://theage.com.au//sport/soccer/liverpool-win-4-3-thriller-as-manchester-united-triumph-again-20190120-p50sgg.html,2019-01-20T02:10:22Z,2019-01-19T20:17:02Z,EPL,"['Liverpool FC', 'Arsenal FC', 'Manchester United']"
488,p50s3r,Sacked Mourinho defends his Manchester United tenure,"Jose Mourinho, who was sacked by the Red Devils last month, says he is too young to retire and still belongs in top-level football management.",https://theage.com.au//sport/soccer/sacked-mourinho-defends-his-manchester-united-tenure-20190118-p50s3r.html,2019-01-18T00:37:33Z,2019-01-17T22:20:32Z,EPL,['Manchester United']
489,p50ry8,League-leaders Liverpool mindful of past party-poopers Palace,"Jurgen Klopp's side host Crystal Palace this weekend, the last team to beat the Reds at Anfield in the Premier League, back in April 2017.",https://theage.com.au//sport/soccer/league-leaders-liverpool-mindful-of-past-party-poopers-palace-20190117-p50ry8.html,2019-01-17T02:34:43Z,2019-01-17T02:33:00Z,EPL,"['Liverpool FC', 'Manchester City', 'Tottenham Hotspur']"
490,p50rm9,Arsenal goalkeeper Cech to retire at end of season,Champions League-winning gloveman Petr Cech will bring the curtain down on a storied career at the end of the current Premier League season.,https://theage.com.au//sport/soccer/arsenal-goalkeeper-cech-to-retire-at-end-of-season-20190116-p50rm9.html,2019-01-15T22:11:26Z,2019-01-15T22:11:26Z,EPL,['Arsenal FC']
491,p50rm6,Injury blow for Tottenham with Kane sidelined until March,Spurs will be without Harry Kane as they look to break a long trophy drought in the League Cup and the England captain is not expected back until March.,https://theage.com.au//sport/soccer/injury-blow-for-tottenham-with-kane-sidelined-until-march-20190116-p50rm6.html,2019-01-15T21:56:26Z,2019-01-15T21:56:26Z,EPL,['Tottenham Hotspur']
492,p50rdi,Mooy to get new manager as Wagner quits Huddersfield,Socceroos midfielder Aaron Mooy will have a new manager when he returns to action for Huddersfield after the departure of David Wagner by mutual consent.,https://theage.com.au//sport/soccer/mooy-to-get-new-manager-as-wagner-quits-huddersfield-20190115-p50rdi.html,2019-01-15T01:24:24Z,2019-01-15T01:24:24Z,EPL,[]
493,p50rdu,EPL club Tottenham investigating alleged racial abuse,A Spurs supporter intervened over alleged racial abuse directed towards South Korean star Son Heung-min during the Premier League clash with Manchester United.,https://theage.com.au//sport/soccer/epl-club-tottenham-investigating-alleged-racial-abuse-20190115-p50rdu.html,2019-01-15T01:19:50Z,2019-01-14T23:20:11Z,EPL,"['Tottenham Hotspur', 'Racism']"
494,p50r64,Spurs' EPL hopes dented as Manchester United continue winning ways,"The Red Devils' revolution under Ole Gunnar Solskjaer rolls on, with United claiming a sixth straight win at title hopefuls Tottenham",https://theage.com.au//sport/soccer/spurs-epl-hopes-dented-as-manchester-united-continue-winning-ways-20190114-p50r64.html,2019-01-13T20:26:35Z,2019-01-13T20:19:59Z,EPL,"['Tottenham Hotspur', 'Manchester United']"
495,p50r5p,Everton keep fans' grumbles at bay with 2-0 win over Bournemouth,Everton avoided a third consecutive Premier League home defeat as Kurt Zouma's header and a late Dominic Calvert-Lewin goal earned them a flattering 2-0 win.,https://theage.com.au//sport/soccer/everton-keep-fans-grumbles-at-bay-with-2-0-win-over-bournemouth-20190114-p50r5p.html,2019-01-13T18:48:17Z,2019-01-13T16:50:46Z,EPL,[]
496,p50r23,"Salah keeps Liverpool top, Arsenal's road woes continue","A successful penalty was enough for the Reds to extend their Premier League lead, with nearest challengers Manchester City and Tottenham still to play later in the round.",https://theage.com.au//sport/soccer/salah-keeps-liverpool-top-arsenal-s-road-woes-continue-20190113-p50r23.html,2019-01-12T20:52:41Z,2019-01-12T20:52:41Z,EPL,"['Liverpool FC', 'Arsenal FC', 'Chelsea FC']"
497,p50qaq,City forced to deny ordering growing out grass before cutting Liverpool lead,"Manchester City may have cut Liverpool's advantage at the top of the table - but not the grass, allegedly.",https://theage.com.au//sport/soccer/city-forced-to-deny-ordering-growing-out-the-grass-before-liverpool-20190109-p50qaq.html,2019-01-08T21:04:56Z,2019-01-08T20:51:48Z,EPL,"['Manchester City', 'Liverpool FC']"
498,p50prt,A four-month battle of mind and body,"Manchester City's upset victory kicks off a run of twists and turns, writes Paul Hayward.",https://theage.com.au//sport/soccer/a-four-month-battle-of-mind-and-body-20190105-p50prt.html,2019-01-05T05:46:06Z,2019-01-05T05:46:06Z,EPL,['Analysis']
499,p50pjl,Clash of the giants: City end Liverpool's unbeaten run,Leroy Sane struck the winner as Manchester City beat Liverpool 2-1 at the Etihad Stadium in a fierce Premier League contest.,https://theage.com.au//sport/soccer/clash-of-the-giants-city-end-liverpool-s-unbeaten-run-20190104-p50pjl.html,2019-01-04T01:09:24Z,2019-01-03T22:04:31Z,EPL,"['Manchester City', 'Liverpool FC']"
500,p50pe5,US soccer star Christian Pulisic joins Chelsea,"Chelsea confirmed the signing of US international winger Christian Pulisic from Borussia Dortmund on Wednesday, making the 20-year-old the most expensive American soccer player in history.",https://theage.com.au//sport/soccer/us-soccer-star-christian-pulisic-joins-chelsea-20190103-p50pe5.html,2019-01-03T01:56:47Z,2019-01-03T01:56:47Z,EPL,[]
501,p50pc1,"Manchester United's winning run continues, but Chelsea draw",Manchester United have continued their glory run under interim boss Ole Gunnar Solskjaer with a 2-0 away win over Newcastle.,https://theage.com.au//sport/soccer/manchester-united-s-winning-run-continues-but-chelsea-draw-20190103-p50pc1.html,2019-01-02T22:57:11Z,2019-01-02T22:25:50Z,EPL,['Manchester United']
502,p50pbj,Pep pumped up as Liverpool prepare to face 'world's best side',Compliments are flowing from both managers as league-leaders Liverpool and defending champions Manchester City prepare for the biggest clash of the Premier League season so far.,https://theage.com.au//sport/soccer/pep-pumped-up-as-liverpool-prepare-to-face-world-s-best-side-20190103-p50pbj.html,2019-01-02T21:56:26Z,2019-01-02T21:56:26Z,EPL,"['Liverpool FC', 'Manchester City']"
503,p50p5y,Manchester City vs Liverpool: Taking the Premier League to new heights,"Liverpool and Manchester City, who clash at Etihad Stadium on Friday morning, are serving up a title battle which will earn a place in folklore if it can last the distance.",https://theage.com.au//sport/soccer/manchester-city-vs-liverpool-taking-the-premier-league-to-new-heights-20190102-p50p5y.html,2019-01-02T00:42:21Z,2019-01-02T00:37:19Z,EPL,"['Liverpool FC', 'Manchester City']"
504,p50p5t,"Kane strikes as Spurs return to second, Gunners also fire",Harry Kane has now scored against every Premier League team he has faced during Tottenham's comfortable victory over Cardiff City.,https://theage.com.au//sport/soccer/kane-strikes-as-spurs-return-to-second-gunners-also-fire-20190102-p50p5t.html,2019-01-02T01:20:20Z,2019-01-01T22:15:24Z,EPL,"['Tottenham Hotspur', 'Liverpool FC', 'Manchester City']"
505,p50ovr,We must beat Liverpool to stay in title race: Guardiola,Manchester City boss Pep Guardiola has declared the fight for the Premier League title will be over if his side loses to the Reds on Friday.,https://theage.com.au//sport/soccer/we-must-beat-liverpool-to-stay-in-title-race-guardiola-20181231-p50ovr.html,2018-12-30T22:37:01Z,2018-12-30T22:37:01Z,EPL,"['Liverpool FC', 'Manchester City']"
506,p50ovg,"Chelsea win at Crystal Palace, Man City bounce back against Saints",Chelsea maintained their pursuit of the Premier League's top three clubs with a 1-0 win away to London rivals Crystal Palace on Sunday.,https://theage.com.au//sport/soccer/kante-strike-gives-chelsea-1-0-win-at-crystal-palace-20181231-p50ovg.html,2018-12-30T20:34:25Z,2018-12-30T14:39:16Z,EPL,['Chelsea FC']
507,p50osd,Liverpool thrash Arsenal 5-1 to extend EPL lead,"Jurgen Klopp's side made another statement of its title intentions at Anfield, while Tottenham's hopes were rocked by a surprise defeat.",https://theage.com.au//sport/soccer/liverpool-thrash-arsenal-5-1-to-extend-epl-lead-20181230-p50osd.html,2018-12-30T01:06:30Z,2018-12-29T20:04:26Z,EPL,"['Liverpool FC', 'Manchester City', 'Arsenal FC']"
